1717744176937,1,2765.4,54,149.94
1717744177938,1,2767.38,0,0
1717744178938,1,2768.04,0,0
1717744179938,1,2799.72,80.91001,134.54
1717744180939,1,2768.04,0,0
1717744181940,1,2768.04,0,0
1717744182940,1,2791.14,71.99,149.8
1717744183942,1,2768.04,0,0
1717744184943,1,2767.38,0,0
1717744185945,1,2768.04,86.22,43.95
1717744186946,1,2768.04,0,0
1717744187947,1,2768.04,0,0
1717744188949,1,2799.72,80.91001,134.51
1717744189950,1,2768.04,0,-0.02
1717744190950,1,2768.04,0,0
1717744191950,1,2772,66,149.63
1717744192951,1,2768.04,0,0
1717744193953,1,2767.38,0,0
1717744194953,1,2766.72,54,43.96
1717744195954,1,2768.04,0,0
1717744196956,1,2768.04,0,0
1717744197956,1,2799.06,77.98001,149.75
1717744198958,1,2768.04,0,-0.02
1717744199958,1,2768.04,0,0
1717744200959,1,2772,66,149.69
1717744201959,1,2768.04,0,0
1717744202961,1,0,2768.04,0
1717744203962,1,2801.7,85.05,73.28
1717744204962,1,2768.04,0,-0.02
1717744205964,1,0,2768.04,0
1717744206964,1,2795.1,74.98001,149.78
1717744207965,1,2768.04,0,0
1717744208966,1,2768.04,0,0
1717744209967,1,2772,66,149.61
1717744210968,1,2768.04,0,0
1717744211968,1,2768.04,0,0
1717744212974,1,2801.04,85.05,73.22
1717744213974,1,2768.04,0,-0.02
1717744214975,1,2768.04,0,0
1717744215975,1,2799.06,77.98001,149.86
1717744216977,1,2768.04,0,-0.02
1717744217977,1,2767.38,0,0
1717744218976,1,2795.1,74.98001,149.8
1717744219977,1,2767.38,0,-0.02
1717744220978,1,2768.04,0,0
1717744221979,1,2769.36,65.4,149.78
1717744222980,1,2768.04,0,0
1717744223982,1,2768.04,0,0
1717744224982,1,2801.7,85.05,73.24
1717744225983,1,2768.04,0,-0.02
1717744226985,1,0,2768.04,0
1717744227985,1,2799.06,77.98001,149.8
1717744228986,1,2768.04,0,0
1717744229986,1,2768.04,0,0
1717744230988,1,2768.04,63,150.03
1717744231990,1,2768.04,0,0
1717744232990,1,2767.38,0,0
1717744233991,1,2801.04,85.05,73.28
1717744234991,1,2768.04,0,0
1717744235992,1,2768.04,0,0
1717744236992,1,2799.06,77.98001,149.77
1717744237994,1,2768.04,0,-0.02
1717744238994,1,0,2768.04,0
1717744239996,1,2768.04,60,3.19
1717744240997,1,2768.04,0,-0.02
1717744241997,1,2768.04,0,0
1717744242998,1,2801.04,80.91001,134.56
1717744244000,1,2768.04,0,-0.02
1717744245000,1,2767.38,0,0
1717744245999,1,2772.66,66,149.63
1717744247001,1,2768.04,0,0.02
1717744248001,1,0,2767.38,0
1717744249002,1,2802.36,85.05,73.28
1717744250004,1,2768.04,0,0
1717744251004,1,2767.38,0,0
1717744252005,1,2790.48,71.99,149.78
1717744253007,1,2768.04,0,0
1717744254009,1,2768.04,0,0
1717744255009,1,2803.02,86.22,43.98
1717744256010,1,2768.04,0,-0.02
1717744257010,1,2768.04,0,0
1717744258011,1,2795.1,74.98001,149.8
1717744259011,1,2768.04,0,0
1717744260012,1,2768.04,0,0
1717744261014,1,2768.04,63,150.03
1717744262016,1,2768.04,0,0.02
1717744263015,1,2768.04,0,0
1717744264016,1,2803.02,85.05,73.30001
1717744265018,1,2767.38,0,0
1717744266018,1,0,2768.04,0
1717744267019,1,2795.1,74.98001,149.75
1717744268019,1,2768.04,0,-0.02
1717744269021,1,2768.04,0,0
1717744270021,1,2768.04,63,150.01
1717744271024,1,2768.04,0,0
1717744272024,1,2768.04,0,0
1717744273025,1,2802.36,83.29,103.57
1717744274026,1,2768.04,0,0
1717744275026,1,0,2767.38,0
1717744276026,1,2796.42,74.98001,149.82
1717744277028,1,2768.04,0,0
1717744278029,1,2768.04,0,0
1717744279029,1,2767.38,86.98,3.19
1717744280030,1,2768.04,0,-0.02
1717744282031,1,2801.7,85.05,73.22
1717744281030,1,2767.38,0,0
1717744284034,1,2768.04,0,0
1717744283032,1,2768.04,0,0
1717744285036,1,2799.72,80.91001,134.6
1717744287038,1,2768.04,0,0
1717744286037,1,2768.04,0,0
1717744288039,1,2801.7,86.98,3.22
1717744289039,1,2768.04,0,0
1717744290039,1,2767.38,0,0
1717744291040,1,2799.72,83.29,103.49
1717744292042,1,2768.04,0,0.02
1717744293043,1,2768.04,0,0
1717744294044,1,2790.48,71.99,149.71
1717744295045,1,2768.04,0,0
1717744296045,1,0,2767.38,0
1717744297045,1,2801.7,86.22,44
1717744298047,1,2768.04,0,0
1717744299047,1,2768.04,0,0
1717744300047,1,2799.72,77.98001,149.88
1717744301049,1,2768.04,0,-0.04
1717744302049,1,2768.04,0,0
1717744303051,1,2767.38,60,149.96
1717744304051,1,2768.04,0,0
1717744305052,1,2767.38,0,0
1717744306052,1,2801.7,85.05,73.28
1717744307053,1,2768.04,0,-0.02
1717744308054,1,0,2768.04,0
1717744309054,1,2790.48,71.99,149.75
1717744310056,1,2768.04,0,0
1717744311056,1,2768.04,0,0
1717744312056,1,2772.66,66,149.73
1717744313058,1,2768.04,0,0.02
1717744314058,1,0,2768.04,0
1717744315058,1,2801.7,85.05,73.28
1717744316060,1,2768.04,0,0
1717744317061,1,2767.38,0,0
1717744318061,1,2799.06,77.98001,149.8
1717744320062,1,0,2767.38,0
1717744319061,1,2768.04,0,0
1717744321064,1,2795.1,74.98001,149.84
1717744322064,1,2768.04,0,0
1717744323065,1,0,2768.04,0
1717744324066,1,2772,66,-6.37
1717744325066,1,2768.04,0,0.02
1717744326067,1,2768.04,0,0
1717744327067,1,2801.7,85.05,73.26
1717744328069,1,2768.04,0,-0.04
1717744329070,1,0,2768.04,0
1717744330070,1,2799.06,77.98001,149.82
1717744331071,1,2768.04,0,-0.02
1717744332071,1,2768.04,0,0
1717744333072,1,2798.4,77.98001,149.8
1717744334074,1,2768.04,0,0
1717744335075,1,0,2768.04,0
1717744336075,1,2782.56,68.99,149.67
1717744337077,1,2768.04,0,-0.02
1717744338078,1,2767.38,0,0
1717744339078,1,2801.7,85.05,73.24
1717744340080,1,2768.04,0,0
1717744341080,1,2768.04,0,0
1717744342079,1,2801.7,83.29,103.49
1717744343080,1,2768.04,0,-0.02
1717744344081,1,2768.04,0,0
1717744345082,1,2795.76,74.98001,149.78
1717744346083,1,2768.04,0,0
1717744347084,1,0,2768.04,0
1717744348085,1,2772,66,149.75
1717744349086,1,2768.04,0,-0.02
1717744350086,1,2768.04,0,0
1717744351088,1,2801.7,85.05,73.32
1717744352090,1,2768.04,0,-0.02
1717744353090,1,2768.04,0,0
1717744354090,1,2799.72,80.91001,134.6
1717744355090,1,2768.04,0,-0.02
1717744356091,1,2767.38,0,0
1717744357091,1,2795.76,74.98001,149.78
1717744358092,1,2768.04,0,0
1717744359093,1,0,2768.04,0
1717744360096,1,2771.34,66,-6.39
1717744361098,1,2768.04,0,0.02
1717744362099,1,2768.04,0,0
1717744363100,1,2801.04,83.29,103.53
1717744364101,1,2768.04,0,-0.02
1717744365101,1,0,2768.04,0
1717744366103,1,2799.06,77.98001,149.82
1717744367103,1,2768.04,0,0
1717744368104,1,0,2768.04,0
1717744369105,1,2772,66,149.75
1717744370108,1,2768.04,0,0.02
1717744371108,1,2768.04,0,0
1717744372110,1,2803.02,86.22,43.96
1717744373111,1,2768.04,0,-0.02
1717744374111,1,2767.38,0,0
1717744375111,1,2795.76,74.98001,149.84
1717744376111,1,2768.04,0,-0.02
1717744377113,1,2768.04,0,0
1717744378113,1,2772,66,149.71
1717744379114,1,2767.38,0,0.02
1717744380114,1,2768.04,0,0
1717744381115,1,2802.36,85.05,73.26
1717744382117,1,2768.04,0,-0.02
1717744383118,1,2768.04,0,0
1717744384118,1,2795.1,74.98001,149.82
1717744385120,1,2768.04,0,-0.02
1717744386121,1,0,2768.04,0
1717744387121,1,2767.38,63,150.05
1717744388122,1,2768.04,0,-0.02
1717744389124,1,2768.04,0,0
1717744390123,1,2803.02,86.22,43.98
1717744391124,1,2768.04,0,-0.02
1717744392125,1,0,2768.04,0
1717744393126,1,2790.48,71.99,149.71
1717744394127,1,2768.04,0,0
1717744395128,1,2768.04,0,0
1717744396129,1,2803.02,86.82,17.38
1717744397129,1,2768.04,0,0
1717744398130,1,2768.04,0,0
1717744399130,1,2799.72,80.91001,134.58
1717744400131,1,2768.04,0,-0.02
1717744401131,1,2768.04,0,0
1717744402131,1,2768.04,63,150.03
1717744403133,1,2768.04,0,0
1717744404133,1,2768.04,0,0
1717744405135,1,2801.7,86.22,43.96
1717744406135,1,2768.04,0,-0.02
1717744407136,1,0,2768.04,0
1717744408136,1,2795.1,74.98001,149.78
1717744409136,1,2768.04,0,-0.02
1717744410136,1,2768.04,0,0
1717744411138,1,2768.04,63,150.03
1717744412140,1,2768.04,0,0
1717744413142,1,2767.38,0,0
1717744414142,1,2802.36,83.29,103.51
1717744415144,1,2768.04,0,-0.02
1717744416145,1,2768.04,0,0
1717744417146,1,2790.48,71.99,149.71
1717744418147,1,2768.04,0,0
1717744419148,1,2768.04,0,0
1717744420149,1,2803.02,86.22,43.96
1717744421151,1,2768.04,0,0
1717744422153,1,2768.04,0,0
1717744423153,1,2795.76,74.98001,149.82
1717744424154,1,2768.04,0,0
1717744425155,1,0,2768.04,0
1717744426156,1,2773.32,66,149.77
1717744427157,1,2768.04,0,0
1717744428158,1,2768.04,0,0
1717744429158,1,2768.04,57,149.96
1717744430159,1,2768.04,0,0
1717744431160,1,2768.04,0,0
1717744432159,1,2801.04,83.29,103.61
1717744433160,1,2768.04,0,-0.02
1717744434161,1,2768.04,0,0
1717744435162,1,2781.9,68.99,149.69
1717744436164,1,2768.04,0,0
1717744437164,1,2768.04,0,0
1717744438166,1,2801.04,85.05,73.26
1717744439165,1,2768.04,0,-0.02
1717744440165,1,2768.04,0,0
1717744441167,1,2799.06,77.98001,149.8
1717744442167,1,2768.04,0,0
1717744443168,1,2768.04,0,0
1717744444168,1,2790.48,71.99,149.77
1717744445169,1,2768.04,0,-0.02
1717744446170,1,2768.04,0,0
1717744447171,1,2767.38,57,17.43
1717744448171,1,2768.04,0,0
1717744450173,1,2800.38,83.29,103.59
1717744449172,1,2767.38,0,0
1717745563429,0,2766.06,7.22,76.01
1717745564428,0,2768.04,37.66,-300.03
1717745565429,0,2768.04,0,0
1717745566429,0,2766.72,24.5,139.85
1717745567431,0,2768.04,1.12,-85.75
1717745568431,0,2768.04,0,0
1717745569432,0,2768.04,14.58,107.88
1717745570432,0,2768.04,19.66,-299.97
1717745571432,0,2768.04,0,0
1717745572433,0,2768.04,4.5,155.96
1717745573434,0,2768.7,49.66,-0.06
1717745574434,0,2768.04,0,0
1717745575434,0,2768.04,16.82,115.99
1717745576435,0,2768.04,13.66,-299.99
1717745577435,0,2767.38,0,0
1717745578436,0,2768.04,8.82,83.87001
1717745579437,0,2768.04,37.66,-299.97
1717745580437,0,2768.04,0,0
1717745581437,0,2767.38,24.5,139.85
1717745582438,0,2768.04,1.12,-85.7
1717745583439,0,2768.04,0,0
1717745584440,0,2767.38,12.5,99.95
1717745585440,0,2768.7,19.66,-299.87
1717745586440,0,2768.04,0,0
1717745587441,0,2768.04,12.5,99.93
1717745588442,0,2768.04,25.66,-299.97
1717745589443,0,2768.04,0,0
1717745590444,0,2767.38,3.38,147.93
1717745591444,0,2770.02,55.67,0.21
1717745592445,0,2768.04,0,0
1717745594445,0,2768.04,3.64,-168.21
1717745596446,0,2768.04,12.5,99.95
1717745598448,0,2768.04,0,0
1717745593445,0,2768.04,19.22,123.92
1717745595445,0,2768.04,0,0
1717745597448,0,2768.04,19.66,-299.89
1717745599450,0,2768.04,4.5,60.01
1717745600451,0,2768.04,0.01,0.17
1717745601451,0,0,2768.04,0
1717745602452,0,2768.04,19.22,123.94
1717745603452,0,2768.04,3.64,-168.25
1717745605454,0,2768.04,12.5,99.91
1717745604453,0,0,2768.04,0
1717745606455,0,2768.04,19.66,-299.85
1717745607456,0,2768.04,0,0
1717745608457,0,2768.04,4.5,59.93
1717745609458,0,2769.36,43.66,-0.06
1717745610458,0,2768.04,0,0
1717745611459,0,2768.04,19.22,123.94
1717745612460,0,2768.04,3.64,-168.25
1717745613460,0,2768.04,0,0
1717745614461,0,2768.04,12.5,99.89
1717745615462,0,2768.04,19.66,-299.89
1717745616463,0,0,2768.04,0
1717745617463,0,2767.38,8.82,83.85
1717745618464,0,2768.7,37.66,-300.03
1717745619465,0,2768.04,0,0
1717745620466,0,2767.38,21.78,132.01
1717745621468,0,2768.04,3.64,-168.25
1717745622468,0,2768.04,0,0
1717745623469,0,2768.04,12.5,99.93
1717745624470,0,2768.04,19.66,-299.95
1717745625471,0,0,2768.04,0
1717745626472,0,2767.38,8.82,83.89
1717745627472,0,2768.04,37.66,-0.06
1717745628474,0,2768.04,0,0
1717745629474,0,2768.04,21.78,132.03
1717745630476,0,2768.04,3.64,-168.25
1717745631476,0,2768.04,0,0
1717745632477,0,2767.38,12.5,99.89
1717745633479,0,2768.04,19.66,-299.85
1717745634481,0,0,2768.04,0
1717745635482,0,2768.04,8.82,83.85
1717745636484,0,2768.04,37.66,-0.08
1717745637484,0,0,2768.04,0
1717745638485,0,2768.04,21.78,131.97
1717745639486,0,2768.04,1.12,-85.62
1717745640485,0,2768.04,0,0
1717745641486,0,2768.04,14.58,107.9
1717745642488,0,2768.04,7.86,-255.91
1717745643488,0,2768.04,0,0
1717745644489,0,2768.04,12.5,99.93
1717745645489,0,2768.04,19.66,-299.85
1717745646490,0,2768.04,0,0
1717745647490,0,2768.04,8.82,83.81
1717745648492,0,2768.7,37.66,-0.06
1717745649491,0,2768.04,0,0
1717745650492,0,2768.04,21.78,132.03
1717745651494,0,2768.04,3.64,-168.29
1717745652494,0,0,2768.04,0
1717745653494,0,2768.04,12.5,99.89
1717745654495,0,2768.04,19.66,-299.84
1717745655496,0,0,2768.04,0
1717745656497,0,2768.04,8.82,83.87001
1717745657498,0,2768.04,0,-0.1
1717745658499,0,2768.04,0,0
1717745659499,0,2767.38,21.78,132.03
1717745660501,0,2768.7,3.64,-168.25
1717745661501,0,2768.04,0,0
1717745662501,0,2768.04,12.5,99.91
1717745663502,0,2768.04,25.66,-300.1
1717745664503,0,0,2768.04,0
1717745665504,0,2768.04,30.42,155.96
1717745666505,0,2768.7,49.66,-299.99
1717745667505,0,2768.04,0,0
1717745668506,0,2767.38,19.22,123.96
1717745669507,0,2768.7,1.12,-85.64
1717745670508,0,2768.04,0,0
1717745671509,0,2767.38,14.58,107.88
1717745672510,0,2768.04,13.66,-300.03
1717745673510,0,0,2768.04,0
1717745674511,0,2768.04,8.82,83.81
1717745675513,0,2768.04,0,-0.06
1717745676513,0,0,2768.04,0
1717745677514,0,2768.04,21.78,132.03
1717745678515,0,2768.04,1.12,-85.7
1717745679515,0,2768.04,0,0
1717745680515,0,2767.38,14.58,107.88
1717745681515,0,2768.04,13.66,-300.03
1717745682516,0,2768.04,0,0
1717745683517,0,2768.04,10.58,92.01
1717745684519,0,2768.04,25.66,-300.06
1717745685518,0,2768.04,0,0
1717745686519,0,2768.04,27.38,147.95
1717745687520,0,2768.7,0.13,-18.84
1717745688520,0,2768.04,0,0
1717745689521,0,2768.04,19.22,123.92
1717745690523,0,2768.04,1.12,-85.7
1717745691523,0,2768.04,0,0
1717745692524,0,2768.04,14.58,107.92
1717745693525,0,2768.7,13.66,-300.08
1717745694526,0,2768.04,0,0
1717745695526,0,2767.38,10.58,92.01
1717745696526,0,2768.7,25.66,-299.93
1717745697527,0,2768.04,0,0
1717745698528,0,2768.04,30.42,155.93
1717745699529,0,2768.04,0.01,0.23
1717745700530,0,0,2768.04,0
1717745701531,0,2767.38,19.22,123.94
1717745702531,0,2768.04,7.86,-255.89
1717745703531,0,2768.04,0,0
1717745704531,0,2768.04,8.82,179.88
1717745705532,0,2768.04,0.01,-0.08
1717745706532,0,2768.04,0,0
1717745707533,0,2768.04,21.78,132.01
1717745708533,0,2768.7,3.64,-168.23
1717745709534,0,2768.04,0,0
1717745710535,0,2767.38,12.5,99.93
1717745711535,0,2768.04,19.66,-299.85
1717745712536,0,2768.04,0,0
1717745713537,0,2767.38,30.42,155.96
1717745714539,0,2768.7,0.01,0.17
1717745715539,0,2767.38,0,0
1717745716540,0,2768.04,21.78,132.01
1717745717541,0,2768.7,3.64,-168.25
1717745718543,0,2768.04,0,0
1717745719543,0,2768.04,10.58,92.03
1717745720544,0,2768.7,31.66,-300.05
1717745721544,0,2768.04,0,0
1717745722545,0,2767.38,33.62,163.9
1717745723546,0,2769.36,49.66,-300.01
1717745724546,0,2767.38,0,0
1717745725546,0,2768.04,19.22,123.94
1717745726548,0,2768.04,3.64,-168.27
1717745727548,0,0,2768.04,0
1717745728549,0,2768.04,12.5,99.91
1717745729550,0,2768.04,19.66,-0.02
1717745730551,0,2768.04,0,0
1717745731551,0,2768.04,30.42,155.98
1717745732552,0,2768.7,0.01,0.04
1717745733552,0,0,2768.04,0
1717745734554,0,2767.38,21.78,132.01
1717745735555,0,2768.7,3.64,-168.19
1717745736555,0,2768.04,0,0
1717745737556,0,2767.38,12.5,99.93
1717745738558,0,2768.04,19.66,-0.04
1717745739559,0,2768.04,0,0
1717745740560,0,2767.38,30.42,155.96
1717745741562,0,2768.04,0.01,0.15
1717745742562,0,2768.04,0,0
1717745743563,0,2768.04,21.78,131.95
1717745744564,0,2768.04,3.64,-168.23
1717745745565,0,0,2768.04,0
1717745746566,0,2768.04,12.5,99.91
1717745747566,0,2768.04,0,-0.04
1717745748565,0,2768.04,0,0
1717745749566,0,2767.38,30.42,155.96
1717745750568,0,2768.04,0.01,0.15
1717745751569,0,2768.04,0,0
1717745752569,0,2768.04,21.78,132.03
1717745753570,0,2768.04,1.12,-85.66
1717745754571,0,2768.04,0,0
1717745755572,0,2767.38,14.58,107.86
1717745756573,0,2768.04,13.66,-300.01
1717745757572,0,2768.04,0,0
1717745758573,0,2767.38,40.5,179.88
1717745759574,0,2768.7,0,-0.04
1717745760575,0,2768.04,0,0
1717745761577,0,2768.04,33.62,163.9
1717745762578,0,2768.04,0.01,-0.06
1717745763578,0,2768.04,0,0
1717745764578,0,2768.04,21.78,132.05
1717745765579,0,2768.04,1.12,-85.6
1717745766579,0,2768.04,0,0
1717745767580,0,2768.04,14.58,107.88
1717745768581,0,2768.04,0,-0.04
1717745769581,0,2768.04,0,0
1717745770581,0,2768.04,33.62,163.92
1717745771583,0,2768.04,0.01,-0.02
1717745772583,0,2768.04,0,0
1717745773584,0,2768.04,16.82,116
1717745774585,0,2768.04,13.66,-300.08
1717745775585,0,0,2768.04,0
1717745776586,0,2768.04,47.79,176.75
1717745777587,0,2768.7,0,-0.06
1717745778587,0,2768.04,0,0
1717745779588,0,2768.04,33.62,163.86
1717745780589,0,2768.04,0.01,-0.02
1717745781589,0,2768.04,0,0
1717745782589,0,2768.04,21.78,132.03
1717745783589,0,2768.04,1.12,-85.77
1717745784589,0,2768.04,0,0
1717745785590,0,2768.04,14.58,107.88
1717745786591,0,2768.04,0,-0.02
1717745787592,0,2768.04,0,0
1717745788592,0,2768.04,36.98,171.89
1717745789593,0,2768.04,0.01,-0.08
1717745790593,0,0,2768.04,0
1717745791594,0,2767.38,21.78,132.01
1717745792595,0,2768.04,1.12,-85.79
1717745793595,0,2768.04,0,0
1717745794596,0,2767.38,14.58,107.9
1717745795597,0,2768.04,0,-0.04
1717745796598,0,2768.04,0,0
1717745797598,0,2768.04,33.62,163.88
1717745798599,0,2768.04,0.01,-0.04
1717745799599,0,0,2768.04,0
1717745800601,0,2768.04,16.82,115.99
1717745801601,0,2768.04,13.66,-300.08
1717745802601,0,2768.04,0,0
1717745803603,0,2768.04,47.79,176.73
1717745804603,0,2768.04,0,-0.02
1717745805604,0,2768.04,0,0
1717745806605,0,2766.72,33.62,163.84
1717745807606,0,2768.04,0.01,-0.08
1717745808607,0,0,2768.04,0
1717745809608,0,2767.38,16.82,116.02
1717745810609,0,2768.04,13.66,-300.03
1717745811610,0,2768.04,0,0
1717745812610,0,2766.72,47.79,176.77
1717745813611,0,2767.38,0,-0.04
1717745814611,0,2768.04,0,0
1717745815612,0,2768.04,33.62,163.86
1717745816613,0,2768.04,0.01,-0.06
1717745817615,0,2768.04,0,0
1717745818616,0,2767.38,16.82,116
1717745819616,0,2768.04,13.66,-0.02
1717745820616,0,0,2767.38,0
1717745821616,0,2768.04,40.5,179.88
1717745822617,0,2768.04,0,-0.06
1717745823619,0,2768.04,0,0
1717745825620,0,2768.04,1.12,-85.62
1717745824620,0,2766.72,24.5,139.81
1717745826621,0,2768.04,0,0
1717745827622,0,2768.04,14.58,107.9
1717745828622,0,2768.04,13.66,-0.02
1717745829623,0,2768.04,0,0
1717745830624,0,2768.04,47.79,176.75
1717745831625,0,2768.04,0,-0.04
1717745832626,0,0,2768.04,0
1717745833626,0,2768.04,30.42,155.96
1717745834627,0,2768.7,0.01,0.21
1717745835627,0,0,2767.38,0
1717745836628,0,2768.04,19.22,123.92
1717745837630,0,2768.7,3.64,0
1717745838629,0,2768.04,0,0
1717745839630,0,2768.04,40.5,179.84
1717745840630,0,2768.04,0.01,-0.1
1717745841632,0,0,2768.04,0
1717745842632,0,2768.04,21.78,131.99
1717745843634,0,2768.04,1.12,-85.64
1717745844634,0,0,2767.38,0
1717745845635,0,2767.38,54.54,160.68
1717745846636,0,2768.04,0,-0.02
1717745847636,0,2768.04,0,0
1717745848637,0,2767.38,36.98,171.89
1717745849639,0,2768.04,0,-0.06
1717745850639,0,0,2768.04,0
1717745851640,0,2768.04,21.78,132.01
1717745852640,0,2768.04,3.64,-0.02
1717745853641,0,0,2768.04,0
1717745854643,0,2767.38,47.79,176.75
1717745855644,0,2768.04,0,-0.04
1717745856644,0,2768.04,0,0
1717745857644,0,2767.38,30.42,155.96
1717745858646,0,2768.04,0.01,-0.06
1717745859646,0,0,2768.04,0
1717745860646,0,2768.04,19.22,123.96
1717745861647,0,2768.04,3.64,-0.02
1717745862649,0,2768.04,0,0
1717745863649,0,2767.38,51.24,168.72
1717745864651,0,2768.04,0,-0.02
1717745865651,0,2767.38,0,0
1717745866651,0,2767.38,36.98,171.89
1717745867651,0,2768.04,0,-0.08
1717745868652,0,2767.38,0,0
1717745869652,0,2768.04,24.5,139.87
1717745870653,0,2768.04,0.13,-18.83
1717745871654,0,0,2768.04,0
1717745872654,0,2766.72,54.54,160.73
1717745873654,0,2768.04,0,-0.02
1717745874655,0,2768.04,0,0
1717745875656,0,2767.38,40.5,179.86
1717745876657,0,2768.04,0,-0.08
1717745877657,0,2768.04,0,0
1717745878657,0,2768.04,21.78,144.65
1717745879658,0,2768.7,0,-0.02
1717745880659,0,2768.04,0,0
1717745881659,0,2768.04,51.24,168.74
1717745882661,0,2768.04,0,-0.04
1717745883660,0,2768.04,0,0
1717745884661,0,2768.04,30.42,155.93
1717745885663,0,2768.04,0.01,0.19
1717745886663,0,0,2768.04,0
1717745887664,0,2767.38,54.54,160.69
1717745888666,0,2768.04,0,0
1717745889666,0,0,2768.04,0
1717745890667,0,2766.72,40.5,179.86
1717745891667,0,2768.04,0.01,-0.08
1717745892668,0,0,2768.04,0
1717745893668,0,2768.04,21.78,131.99
1717745894669,0,2768.04,1.12,0
1717745895670,0,0,2768.04,0
1717745896670,0,2767.38,51.24,168.72
1717745897672,0,2768.7,0,-0.04
1717745898672,0,0,2768.04,0
1717745899673,0,2767.38,30.42,155.94
1717745900674,0,2768.04,0.01,0.19
1717745901674,0,0,2768.04,0
1717745902674,0,2768.04,21.78,132.03
1717745903674,0,2768.04,1.12,0
1717745904674,0,0,2767.38,0
1717745905675,0,2768.04,51.24,168.76
1717745906676,0,2768.04,0,-0.04
1717745907677,0,0,2768.04,0
1717745908679,0,2768.04,30.42,156
1717745909679,0,2768.04,0.01,0.08
1717745910680,0,0,2768.04,0
1717745911680,0,2768.04,21.78,144.69
1717745912680,0,2768.04,0,-0.02
1717745913682,0,2768.04,0,0
1717745914682,0,2767.38,44.17,185.32
1717745915683,0,2768.04,0,-0.06
1717745916684,0,2768.04,0,0
1717745917685,0,2767.38,30.42,155.94
1717745918687,0,2768.04,0.01,0.15
1717745919687,0,0,2768.04,0
1717745920689,0,2768.04,57.67,152.74
1717745921690,0,2768.04,0,0
1717745922691,0,0,2768.04,0
1717745923691,0,2767.38,51.24,168.72
1717745924692,0,2768.04,0,-0.02
1717745925692,0,0,2768.04,0
1717745926693,0,2767.38,30.42,156
1717745927694,0,2768.04,0.01,0.21
1717745928695,0,2768.04,0,0
1717745929696,0,2768.04,60.64,144.71
1717745930696,0,2768.04,0,0
1717745931697,0,0,2768.04,0
1717745932697,0,2768.04,51.24,168.72
1717745933699,0,2768.04,0,-0.02
1717745934700,0,0,2768.04,0
1717745935702,0,2768.04,30.42,155.96
1717745936702,0,2768.04,0.01,0.17
1717745937703,0,0,2768.04,0
1717745938704,0,2768.04,21.78,132.01
1717745939705,0,2768.04,0.13,-18.86
1717745940706,0,2768.04,0,0
1717745941707,0,2768.04,54.54,160.66
